"No.","Time","Source","Destination","Protocol","Length","Info","...o"
"262","2.617432670","192.168.171.2","192.168.171.128","DNS","128","Standard query response 0xde91 AAAA safebrowsing.googleapis.com AAAA 2404:6800:4012:2::200a OPT","2.617432670"
"263","2.617432971","192.168.171.2","192.168.171.128","DNS","116","Standard query response 0x3c29 A safebrowsing.googleapis.com A 142.251.43.10 OPT","2.617432971"
"264","2.617587149","127.0.0.53","127.0.0.1","DNS","128","Standard query response 0x338e AAAA safebrowsing.googleapis.com AAAA 2404:6800:4012:2::200a OPT","2.617587149"
"265","2.617658597","127.0.0.53","127.0.0.1","DNS","116","Standard query response 0xf588 A safebrowsing.googleapis.com A 142.251.43.10 OPT","2.617658597"
"266","2.617675507","127.0.0.53","127.0.0.1","DNS","116","Standard query response 0xe448 A safebrowsing.googleapis.com A 142.251.43.10 OPT","2.617675507"
"267","2.618225046","192.168.171.128","142.251.43.10","TCP","76","52826  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4040156975 TSecr=0 WS=128","2.618225046"
"268","2.626330420","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460","2.626330420"
"269","2.626359114","192.168.171.128","142.251.43.10","TCP","56","52826  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0","2.626359114"
"270","2.628040367","192.168.171.128","142.251.43.10","TLSv1.3","728","Client Hello","2.628040367"
"271","2.628367057","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [ACK] Seq=1 Ack=673 Win=64240 Len=0","2.628367057"
"272","2.628449968","192.168.171.128","142.251.43.10","TLSv1.3","62","Change Cipher Spec","2.628449968"
"273","2.628489015","192.168.171.128","142.251.43.10","TLSv1.3","696","Application Data","2.628489015"
"274","2.628625578","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [ACK] Seq=1 Ack=679 Win=64240 Len=0","2.628625578"
"275","2.628790435","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [ACK] Seq=1 Ack=1319 Win=64240 Len=0","2.628790435"
"276","2.641582541","142.251.43.10","192.168.171.128","TLSv1.3","886","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data","2.641582541"
"277","2.641603497","192.168.171.128","142.251.43.10","TCP","56","52826  >  443 [ACK] Seq=1319 Ack=831 Win=63910 Len=0","2.641603497"
"278","2.642343894","192.168.171.128","142.251.43.10","TLSv1.3","140","Application Data, Application Data","2.642343894"
"279","2.642722420","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [ACK] Seq=831 Ack=1403 Win=64240 Len=0","2.642722420"
"280","2.643866690","142.251.43.10","192.168.171.128","TLSv1.3","87","Application Data","2.643866690"
"281","2.644396634","192.168.171.128","142.251.43.10","TLSv1.3","87","Application Data","2.644396634"
"282","2.644609089","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [ACK] Seq=862 Ack=1434 Win=64240 Len=0","2.644609089"
"283","2.649291399","142.251.43.10","192.168.171.128","TLSv1.3","691","Application Data, Application Data, Application Data","2.649291399"
"284","2.649291456","142.251.43.10","192.168.171.128","TLSv1.3","95","Application Data","2.649291456"
"285","2.649483900","192.168.171.128","142.251.43.10","TLSv1.3","95","Application Data","2.649483900"
"286","2.649629401","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [ACK] Seq=1536 Ack=1473 Win=64240 Len=0","2.649629401"
"287","2.649661520","192.168.171.128","142.251.43.10","TLSv1.3","80","Application Data","2.649661520"
"288","2.649697795","192.168.171.128","142.251.43.10","TCP","56","52826  >  443 [FIN, ACK] Seq=1497 Ack=1536 Win=63910 Len=0","2.649697795"
"289","2.649877135","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [ACK] Seq=1536 Ack=1497 Win=64240 Len=0","2.649877135"
"290","2.649877208","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [ACK] Seq=1536 Ack=1498 Win=64239 Len=0","2.649877208"
"291","2.651217218","192.168.171.128","142.251.42.226","UDP","1067","56260  >  443 Len=1023","2.651217218"
"292","2.656764782","142.251.43.10","192.168.171.128","TCP","62","443  >  52826 [FIN, PSH, ACK] Seq=1536 Ack=1498 Win=64239 Len=0","2.656764782"
"293","2.656782820","192.168.171.128","142.251.43.10","TCP","56","52826  >  443 [ACK] Seq=1498 Ack=1537 Win=63910 Len=0","2.656782820"
"294","2.659982693","142.251.42.226","192.168.171.128","UDP","79","443  >  56260 Len=35","2.659982693"
"295","2.681149938","192.168.171.128","142.251.42.226","UDP","77","56260  >  443 Len=33","2.681149938"
"296","2.769070980","142.251.42.226","192.168.171.128","UDP","355","443  >  56260 Len=311","2.769070980"
"297","2.769071072","142.251.42.226","192.168.171.128","UDP","255","443  >  56260 Len=211","2.769071072"
"298","2.769437928","192.168.171.128","142.251.42.226","UDP","84","56260  >  443 Len=40","2.769437928"
"299","2.778918656","3.210.145.112","192.168.171.128","TLSv1.2","214","Application Data, Application Data","2.778918656"
"300","2.778918920","142.251.42.226","192.168.171.128","UDP","73","443  >  56260 Len=29","2.778918920"
"301","2.779415093","192.168.171.128","3.210.145.112","TCP","56","57420  >  443 [ACK] Seq=7734 Ack=1739 Win=65535 Len=0","2.779415093"
"302","2.783156510","192.168.171.128","3.210.145.112","TLSv1.2","443","Application Data","2.783156510"
"303","2.783432862","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=1739 Ack=8121 Win=64240 Len=0","2.783432862"
"304","2.786724645","192.168.171.128","3.210.145.112","TLSv1.2","444","Application Data","2.786724645"
"305","2.787000366","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=1739 Ack=8509 Win=64240 Len=0","2.787000366"
"306","2.790140494","192.168.171.128","172.217.160.98","UDP","251","52030  >  443 Len=207","2.790140494"
"307","2.791554693","192.168.171.128","172.217.160.66","UDP","249","42273  >  443 Len=205","2.791554693"
"308","2.798280837","172.217.160.98","192.168.171.128","UDP","79","443  >  52030 Len=35","2.798280837"
"309","2.799358897","172.217.160.66","192.168.171.128","UDP","79","443  >  42273 Len=35","2.799358897"
"310","2.810362437","172.217.160.98","192.168.171.128","UDP","329","443  >  52030 Len=285","2.810362437"
"311","2.810362686","172.217.160.66","192.168.171.128","UDP","256","443  >  42273 Len=212","2.810362686"
"312","2.810988262","192.168.171.128","172.217.160.98","UDP","84","52030  >  443 Len=40","2.810988262"
"313","2.811183715","192.168.171.128","172.217.160.66","UDP","85","42273  >  443 Len=41","2.811183715"
"314","2.821574574","172.217.160.66","192.168.171.128","UDP","73","443  >  42273 Len=29","2.821574574"
"315","2.822320663","172.217.160.98","192.168.171.128","UDP","73","443  >  52030 Len=29","2.822320663"
"316","2.839092903","192.168.171.128","142.251.42.226","UDP","1066","56260  >  443 Len=1022","2.839092903"
"317","2.848483618","142.251.42.226","192.168.171.128","UDP","79","443  >  56260 Len=35","2.848483618"
"318","2.870185362","192.168.171.128","142.251.42.226","UDP","77","56260  >  443 Len=33","2.870185362"
"319","2.878824260","142.251.42.226","192.168.171.128","UDP","73","443  >  56260 Len=29","2.878824260"
"320","2.879010063","192.168.171.128","142.251.42.226","UDP","78","56260  >  443 Len=34","2.879010063"
"321","2.982273450","3.210.145.112","192.168.171.128","TLSv1.2","135","Application Data","2.982273450"
"322","3.023073014","192.168.171.128","3.210.145.112","TCP","56","57420  >  443 [ACK] Seq=8509 Ack=1818 Win=65535 Len=0","3.023073014"
"323","3.029695453","142.251.42.226","192.168.171.128","UDP","246","443  >  56260 Len=202","3.029695453"
"324","3.029695514","142.251.42.226","192.168.171.128","UDP","265","443  >  56260 Len=221","3.029695514"
"325","3.030140844","192.168.171.128","142.251.42.226","UDP","86","56260  >  443 Len=42","3.030140844"
"326","3.041813409","142.251.42.226","192.168.171.128","UDP","73","443  >  56260 Len=29","3.041813409"
"327","3.043504750","192.168.171.128","3.210.145.112","TLSv1.2","441","Application Data","3.043504750"
"328","3.043744207","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=1818 Ack=8894 Win=64240 Len=0","3.043744207"
"329","3.044293890","192.168.171.128","3.210.145.112","TLSv1.2","442","Application Data","3.044293890"
"330","3.044462969","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=1818 Ack=9280 Win=64240 Len=0","3.044462969"
"331","3.045243076","192.168.171.128","172.217.160.98","UDP","251","52030  >  443 Len=207","3.045243076"
"332","3.048260807","192.168.171.128","172.217.160.66","UDP","249","42273  >  443 Len=205","3.048260807"
"333","3.054969565","172.217.160.98","192.168.171.128","UDP","79","443  >  52030 Len=35","3.054969565"
"334","3.055956938","172.217.160.66","192.168.171.128","UDP","79","443  >  42273 Len=35","3.055956938"
"335","3.065785535","172.217.160.98","192.168.171.128","UDP","205","443  >  52030 Len=161","3.065785535"
"336","3.065785796","172.217.160.98","192.168.171.128","UDP","238","443  >  52030 Len=194","3.065785796"
"337","3.066097920","192.168.171.128","172.217.160.98","UDP","84","52030  >  443 Len=40","3.066097920"
"338","3.075692018","172.217.160.98","192.168.171.128","UDP","73","443  >  52030 Len=29","3.075692018"
"339","3.076866146","192.168.171.128","172.217.160.66","UDP","78","42273  >  443 Len=34","3.076866146"
"340","3.086681712","172.217.160.66","192.168.171.128","UDP","205","443  >  42273 Len=161","3.086681712"
"341","3.086681984","172.217.160.66","192.168.171.128","UDP","222","443  >  42273 Len=178","3.086681984"
"342","3.087077294","192.168.171.128","172.217.160.66","UDP","85","42273  >  443 Len=41","3.087077294"
"343","3.098943364","172.217.160.66","192.168.171.128","UDP","73","443  >  42273 Len=29","3.098943364"
"344","3.106754921","192.168.171.128","142.251.42.226","UDP","1066","56260  >  443 Len=1022","3.106754921"
"345","3.116794650","142.251.42.226","192.168.171.128","UDP","79","443  >  56260 Len=35","3.116794650"
"346","3.137242442","192.168.171.128","142.251.42.226","UDP","77","56260  >  443 Len=33","3.137242442"
"347","3.183450006","3.210.145.112","192.168.171.128","TLSv1.2","135","Application Data","3.183450006"
"348","3.183518438","192.168.171.128","3.210.145.112","TCP","56","57420  >  443 [ACK] Seq=9280 Ack=1897 Win=65535 Len=0","3.183518438"
"349","3.242514401","142.251.42.226","192.168.171.128","UDP","278","443  >  56260 Len=234","3.242514401"
"350","3.242925276","192.168.171.128","142.251.42.226","UDP","78","56260  >  443 Len=34","3.242925276"
"351","3.255716242","142.251.42.226","192.168.171.128","UDP","73","443  >  56260 Len=29","3.255716242"
"352","3.257245323","192.168.171.128","3.210.145.112","TLSv1.2","443","Application Data","3.257245323"
"353","3.257523677","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=1897 Ack=9667 Win=64240 Len=0","3.257523677"
"354","3.264430589","192.168.171.128","142.251.42.226","UDP","77","56260  >  443 Len=33","3.264430589"
"355","3.269245219","192.168.171.128","3.210.145.112","TLSv1.2","444","Application Data","3.269245219"
"356","3.269556433","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=1897 Ack=10055 Win=64240 Len=0","3.269556433"
"357","3.271156633","192.168.171.128","172.217.160.98","UDP","251","52030  >  443 Len=207","3.271156633"
"358","3.279492545","192.168.171.128","172.217.160.66","UDP","249","42273  >  443 Len=205","3.279492545"
"359","3.280317597","172.217.160.98","192.168.171.128","UDP","79","443  >  52030 Len=35","3.280317597"
"360","3.290656464","172.217.160.98","192.168.171.128","UDP","374","443  >  52030 Len=330","3.290656464"
"361","3.290656637","172.217.160.66","192.168.171.128","UDP","79","443  >  42273 Len=35","3.290656637"
"362","3.291268928","192.168.171.128","172.217.160.98","UDP","84","52030  >  443 Len=40","3.291268928"
"363","3.293227992","172.217.160.66","192.168.171.128","UDP","205","443  >  42273 Len=161","3.293227992"
"364","3.293228302","172.217.160.66","192.168.171.128","UDP","118","443  >  42273 Len=74","3.293228302"
"365","3.293607288","192.168.171.128","172.217.160.66","UDP","85","42273  >  443 Len=41","3.293607288"
"366","3.301315261","172.217.160.98","192.168.171.128","UDP","73","443  >  52030 Len=29","3.301315261"
"367","3.302893776","172.217.160.66","192.168.171.128","UDP","73","443  >  42273 Len=29","3.302893776"
"368","3.349673337","192.168.171.128","142.251.42.226","UDP","1066","56260  >  443 Len=1022","3.349673337"
"369","3.360348807","142.251.42.226","192.168.171.128","UDP","79","443  >  56260 Len=35","3.360348807"
"370","3.381975638","3.210.145.112","192.168.171.128","TLSv1.2","214","Application Data, Application Data","3.381975638"
"371","3.382005194","192.168.171.128","142.251.42.226","UDP","77","56260  >  443 Len=33","3.382005194"
"372","3.382193508","192.168.171.128","3.210.145.112","TCP","56","57420  >  443 [ACK] Seq=10055 Ack=2055 Win=65535 Len=0","3.382193508"
"373","3.515159460","142.251.42.226","192.168.171.128","UDP","385","443  >  56260 Len=341","3.515159460"
"374","3.516771490","192.168.171.128","142.251.42.226","UDP","78","56260  >  443 Len=34","3.516771490"
"375","3.528683536","142.251.42.226","192.168.171.128","UDP","73","443  >  56260 Len=29","3.528683536"
"376","3.530602469","192.168.171.128","3.210.145.112","TLSv1.2","441","Application Data","3.530602469"
"377","3.530869806","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=2055 Ack=10440 Win=64240 Len=0","3.530869806"
"378","3.535041968","192.168.171.128","3.210.145.112","TLSv1.2","443","Application Data","3.535041968"
"379","3.535278364","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=2055 Ack=10827 Win=64240 Len=0","3.535278364"
"380","3.536610399","192.168.171.128","142.251.42.226","UDP","77","56260  >  443 Len=33","3.536610399"
"381","3.540581903","192.168.171.128","172.217.160.98","UDP","251","52030  >  443 Len=207","3.540581903"
"382","3.544585977","192.168.171.128","172.217.160.66","UDP","249","42273  >  443 Len=205","3.544585977"
"383","3.548940164","172.217.160.98","192.168.171.128","UDP","79","443  >  52030 Len=35","3.548940164"
"384","3.552470865","172.217.160.66","192.168.171.128","UDP","79","443  >  42273 Len=35","3.552470865"
"385","3.555567635","172.217.160.98","192.168.171.128","UDP","234","443  >  52030 Len=190","3.555567635"
"386","3.555568078","172.217.160.98","192.168.171.128","UDP","151","443  >  52030 Len=107","3.555568078"
"387","3.556327519","192.168.171.128","172.217.160.98","UDP","84","52030  >  443 Len=40","3.556327519"
"388","3.558161156","172.217.160.66","192.168.171.128","UDP","235","443  >  42273 Len=191","3.558161156"
"389","3.558162067","172.217.160.66","192.168.171.128","UDP","317","443  >  42273 Len=273","3.558162067"
"390","3.559735223","192.168.171.128","172.217.160.66","UDP","85","42273  >  443 Len=41","3.559735223"
"391","3.568867088","172.217.160.98","192.168.171.128","UDP","73","443  >  52030 Len=29","3.568867088"
"392","3.568867495","172.217.160.66","192.168.171.128","UDP","73","443  >  42273 Len=29","3.568867495"
"393","3.582016930","3.210.145.112","192.168.171.128","TLSv1.2","214","Application Data, Application Data","3.582016930"
"394","3.582777473","192.168.171.128","3.210.145.112","TCP","56","57420  >  443 [ACK] Seq=10827 Ack=2213 Win=65535 Len=0","3.582777473"
"395","3.615853185","192.168.171.128","142.251.42.226","UDP","1066","56260  >  443 Len=1022","3.615853185"
"396","3.624084407","142.251.42.226","192.168.171.128","UDP","79","443  >  56260 Len=35","3.624084407"
"397","3.644981124","192.168.171.128","142.251.42.226","UDP","77","56260  >  443 Len=33","3.644981124"
"398","3.778681682","142.251.42.226","192.168.171.128","UDP","355","443  >  56260 Len=311","3.778681682"
"399","3.778681923","142.251.42.226","192.168.171.128","UDP","136","443  >  56260 Len=92","3.778681923"
"400","3.779263158","192.168.171.128","142.251.42.226","UDP","84","56260  >  443 Len=40","3.779263158"
"401","3.783134814","3.210.145.112","192.168.171.128","TLSv1.2","214","Application Data, Application Data","3.783134814"
"402","3.783362442","192.168.171.128","3.210.145.112","TCP","56","57420  >  443 [ACK] Seq=10827 Ack=2371 Win=65535 Len=0","3.783362442"
"403","3.788540445","142.251.42.226","192.168.171.128","UDP","73","443  >  56260 Len=29","3.788540445"
"404","3.799305630","192.168.171.128","3.210.145.112","TLSv1.2","442","Application Data","3.799305630"
"405","3.799483223","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=2371 Ack=11213 Win=64240 Len=0","3.799483223"
"406","3.805846497","192.168.171.128","3.210.145.112","TLSv1.2","443","Application Data","3.805846497"
"407","3.806002998","3.210.145.112","192.168.171.128","TCP","62","443  >  57420 [ACK] Seq=2371 Ack=11600 Win=64240 Len=0","3.806002998"
"408","3.813423903","192.168.171.128","172.217.160.98","UDP","251","52030  >  443 Len=207","3.813423903"
