"No.","Time","Source","Destination","Protocol","Length","Info","information","Src addr(resolved)","Src addr(unresolved)","Net  addr"
"2620","4.506572851","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2621","4.506587049","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2622","4.506589088","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2623","4.507291908","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2624","4.507323143","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2625","4.509006164","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2626","4.509014006","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2627","4.509034414","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2628","4.509036563","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2629","4.509047305","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2630","4.509049268","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2631","4.510202992","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2632","4.510210465","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2633","4.512109694","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2634","4.512119183","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2635","4.512162274","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2636","4.512165184","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2637","4.512176453","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2638","4.512178449","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2639","4.513118838","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2640","4.513124068","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2641","4.514707205","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2642","4.514712763","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2643","4.514735118","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2644","4.514737552","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2645","4.514737502","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2646","4.514742889","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2647","4.515732901","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2648","4.515737306","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2649","4.517067700","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2650","4.517076996","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2651","4.517126792","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2652","4.517128443","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2653","4.517131534","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2654","4.517132334","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2655","4.518100811","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2656","4.518108801","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2657","4.519818455","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2658","4.519825100","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2659","4.519899089","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2660","4.519903227","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2661","4.519918755","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2662","4.519920868","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2663","4.520354937","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2664","4.520359933","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2665","4.522139536","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2666","4.522139511","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2667","4.522160121","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2668","4.522160838","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2669","4.522208702","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2670","4.522211237","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2671","4.522964421","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2672","4.522969441","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2673","4.525079230","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2674","4.525079244","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2675","4.525088286","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2676","4.525088561","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2677","4.525133232","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2678","4.525135631","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2679","4.525136394","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2680","4.525139258","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2681","4.528132027","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2682","4.528138981","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2683","4.528149965","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2684","4.528153721","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2685","4.528156107","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2686","4.528158298","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2687","4.528168696","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2688","4.528170737","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2689","4.531121570","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2690","4.531122722","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2691","4.531131410","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2692","4.531131846","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2693","4.531192158","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2694","4.531195303","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2695","4.531208851","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2696","4.531212088","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2697","4.534009754","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2698","4.534017023","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2699","4.534027521","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2700","4.534032924","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2701","4.534037966","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2702","4.534040285","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2703","4.534049806","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2704","4.534052064","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2705","4.536203973","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2706","4.536207560","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2707","4.536220777","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2708","4.536222879","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2709","4.536248125","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2710","4.536252543","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2711","4.536266598","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2712","4.536268861","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2713","4.538408749","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2714","4.538408779","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2715","4.538420288","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2716","4.538421040","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2717","4.538451166","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2718","4.538453986","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2719","4.538457851","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2720","4.538462048","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2721","4.541196979","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2722","4.541197001","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2723","4.541206131","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2724","4.541206295","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2725","4.541228198","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2726","4.541229269","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2727","4.541230502","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2728","4.541231633","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2729","4.544766406","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2730","4.544766419","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2731","4.544776803","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2732","4.544777073","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2733","4.544803922","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2734","4.544805170","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2735","4.544806798","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2736","4.544808183","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"2737","4.547002501","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"2738","4.547044057","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
